Food Item, Dining Hall, Meal, Allergens, Dietary Restrictions, Date, Calories, Serving Size, Total Fat, Total Carbohydrates, Saturated Fat, Dietary Fiber , Trans Fat, Total Sugars, Cholesterol, Added Sugars, Sodium, Protein, Calcium, Iron, Vitamin D, Potassium
Sweet Potato Black Bean Burger with Bun,Gelfenbien,Dinner,"Wheat, Soybeans","['Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2023-01-20,330,1 EACH,4g,61g,0g,8g,0g,6g,0mg,0g,500mg,14g,660mg,3.8mg,0mcg,615mg
"Bacon, Egg & Cheese Bagel",Gelfenbien,Dinner,"Milk, Eggs, Wheat, Soybeans",[],2023-01-20,473,1 EACH,15g,62g,5.3g,2g,0g,6.6g,140.1mg,6.1g,1068.2mg,20.6g,181mg,5.1mg,1.1mcg,180.1mg
Cauliflower Buffalo Wrap,Gelfenbien,Dinner,"Wheat, Soybeans","['Vegetarian', 'Vegan']",2023-01-20,512,1 EACH,23.8g,61.5g,4.6g,5.1g,0g,4.2g,0mg,0g,1305.6mg,13.6g,275.5mg,4.5mg,0mcg,881.7mg
Classic Italian Combo,Gelfenbien,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",[],2023-01-20,1026,1 EACH,56.7g,76g,22.9g,0.1g,0g,6.1g,841.5mg,0g,3548.7mg,47.2g,301.3mg,5mg,0mcg,9.3mg
Garden Side Salad,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,52,1 EACH,0.4g,11.4g,0.1g,3.7g,0g,5.6g,0mg,0g,32.4mg,2.2g,63.3mg,1.3mg,0mcg,419.3mg
Gluten Free Egg And Cheese Bagel,Gelfenbien,Dinner,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Vegetarian']",2023-01-20,436,1 EACH,20.5g,49.5g,8.8g,0g,0g,5.5g,130.1mg,0g,858.4mg,15.5g,155.9mg,2.1mg,1.1mcg,92.4mg
Gluten Free Turkey and Cheese Sandwich,Gelfenbien,Dinner,Milk,['Gluten Friendly'],2023-01-20,388,1 EACH,13.1g,43.4g,5.1g,5.2g,0g,6.1g,62.6mg,6g,1350.8mg,23.2g,274.4mg,2.2mg,0mcg,71.5mg
Large Chocolate Chip Cookie,Gelfenbien,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-20,500,1 EACH,22g,70g,12g,2g,0g,44g,40mg,0g,380mg,6g,22mg,4mg,mcg,mg
Side Salad with Grilled Chicken Strips,Gelfenbien,Dinner,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium']",2023-01-20,206,1 EACH,10g,9.9g,5.6g,2.8g,0g,4.9g,56.7mg,0g,385.4mg,20.2g,270.9mg,1.4mg,0mcg,331.8mg
Turkey and Swiss Croissant,Gelfenbien,Dinner,"Milk, Wheat, Soybeans",[],2023-01-20,643,1 EACH,42.2g,35.3g,12.1g,0.1g,0g,5.8g,62.6mg,0g,1431.1mg,28.3g,326.3mg,3.1mg,0mcg,87.7mg
Wrapped Brownie,Gelfenbien,Dinner,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-20,421,1 EACH,16.1g,64.8g,4g,2.3g,0g,48.6g,0mg,0g,278.7mg,2.3g,0.7mg,3.3mg,0mcg,0mg
Basmati Rice,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,172,4 OZ,2.5g,33.6g,0.8g,0g,0g,0g,0mg,0g,64.6mg,2.8g,2.2mg,0mg,0mcg,0.7mg
Halal Chicken Tikka Masala,Gelfenbien,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-20,176,4 OZ,12.4g,4.5g,7.7g,0.3g,0g,2.8g,81.4mg,0.9g,231.3mg,10.6g,526.6mg,3.1mg,0mcg,160mg
Pepperoni Pizza,Gelfenbien,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-20,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Gelfenbien,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-20,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Peach Bread Pudding,Gelfenbien,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-20,6665,1 HFPAN,201.8g,898.6g,78g,13.8g,0g,604.1g,4441.1mg,431.5g,5848.4mg,288.1g,4488.6mg,48.5mg,72.3mcg,3436.3mg
Cheese Manicotti,Gelfenbien,Lunch,"Milk, Eggs, Wheat",['Vegetarian'],2023-01-21,496,2 EACH,20.1g,57.1g,8.2g,2.7g,0g,16.8g,95.1mg,0g,1215.6mg,21.4g,353.7mg,5.1mg,0mcg,91.2mg
House Quiche,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-21,339,1/8 PIE,25.7g,0.7g,15g,0g,0g,4g,188.6mg,0g,206.6mg,14.9g,1980.3mg,0.4mg,0mcg,0.3mg
Raspberry Stuffed French Toast,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-21,202,1/28 EACH,6.6g,28.6g,3.1g,0g,0g,11.7g,76.7mg,0.9g,249.5mg,6.5g,89.2mg,1.3mg,0.7mcg,73.1mg
Home Fries,Gelfenbien,Lunch,Gluten,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,194,4 OZ,11.2g,22.4g,0.8g,0g,0g,0g,0mg,0g,57.5mg,1.4g,0mg,0mg,0mcg,mg
Marinara Sauce,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Plant-Based Breakfast Sausage,Gelfenbien,Lunch,"Soybeans, Coconut","['Gluten Friendly', 'Contains Nuts', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,90,1 EACH,6g,4g,2.5g,0g,0g,0g,0mg,0g,210mg,6g,49mg,1mg,0mcg,280mg
Sausage Patties,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium']",2023-01-21,253,2 EACH,24.3g,0g,9.1g,0g,0g,0g,40.5mg,0g,546.8mg,8.1g,0mg,0.4mg,mcg,mg
Strawberry Syrup,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,43,1 OZL,0g,10.3g,0g,0g,0g,8.6g,0mg,7.4g,0mg,0g,1mg,0.2mg,0mcg,41.6mg
Buttermilk Pancakes,Gelfenbien,Lunch,"Milk, Eggs, Wheat","['Less Sodium', 'Vegetarian']",2023-01-21,512,2 EACH,24g,57.1g,2.5g,0g,0g,17.2g,114.6mg,14.2g,453.1mg,13.1g,300.6mg,3.6mg,0.7mcg,207.8mg
Cheese Omelet,Gelfenbien,Lunch,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2023-01-21,233,4 OZ,15.8g,1.4g,6.9g,0g,0g,0.5g,418.7mg,0g,410.6mg,18g,165.1mg,2.6mg,2.4mcg,181.1mg
Cheesy Scrambled Eggs,Gelfenbien,Lunch,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-21,158,3 OZ,10.5g,0g,4.4g,0g,0g,0g,305.6mg,0g,166.5mg,12.5g,104.3mg,1.9mg,1.7mcg,113.5mg
Egg White Omelet,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian']",2023-01-21,62,1 EACH,0g,0g,0g,0g,0g,0g,0mg,0g,184.9mg,12.3g,7.4mg,0mg,0mcg,184.9mg
Fried Eggs,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-21,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Hard Boiled Eggs,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-21,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Oat Milk Pancakes,Gelfenbien,Lunch,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,264,2 EACH,3.1g,52g,0.3g,0g,0g,13.6g,0mg,12.4g,572.5mg,6.5g,341.4mg,2.7mg,1mcg,155.3mg
Overnight Oats,Gelfenbien,Lunch,"Milk, Gluten","['Less Sodium', 'Vegetarian']",2023-01-21,164,1/2 CUP,3.3g,29.5g,0.5g,0g,0g,10.1g,1.2mg,7.7g,39mg,6.4g,139.7mg,1.1mg,1mcg,218.1mg
Scrambled Eggs,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-21,132,3 OZ,8.5g,0g,2.8g,0g,0g,0g,320mg,0g,122.4mg,11.3g,48.9mg,2mg,1.9mcg,122.4mg
Awesome Burger,Gelfenbien,Lunch,"Wheat, Coconut","['Contains Nuts', 'Vegetarian', 'Vegan']",2023-01-21,270,1 EACH,16g,9g,8g,0g,0g,1g,0mg,0g,460mg,22g,160mg,4.3mg,0mcg,200mg
Beef Cheeseburger No Bun,Gelfenbien,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium']",2023-01-21,292,1 EACH,19.3g,1.5g,8.2g,0g,0.7g,0.5g,90.9mg,0g,325.6mg,27g,91.2mg,2.6mg,0.1mcg,375.1mg
Fried Tater Tots,Gelfenbien,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-21,303,4 OZ,20.9g,26.3g,2.2g,2.8g,0g,0g,0mg,0g,497.9mg,2.8g,0mg,0.5mg,0mcg,318.1mg
Grilled Chicken Breast,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-21,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Gelfenbien,Lunch,,['Gluten Friendly'],2023-01-21,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Chefs Omelet Du Jour,Gelfenbien,Lunch,"Milk, Eggs, Soybeans",[],2023-01-21,293,1 EACH,20.1g,1.5g,9.3g,0g,0g,0.5g,478.6mg,0g,507.5mg,22.1g,236.4mg,2.9mg,2.7mcg,203.7mg
Waffles,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-01-21,361,1 EACH,16.7g,48g,9.1g,0g,0g,2g,111.6mg,0g,979.6mg,7.7g,208.6mg,2.3mg,0.4mcg,28.9mg
Pepperoni Pizza,Gelfenbien,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-21,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Gelfenbien,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-21,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Blueberry Muffin,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-21,277,1 EACH,12.4g,36.9g,1.3g,0.7g,0g,23.4g,47.6mg,22.5g,171.6mg,3g,25.1mg,0.5mg,0.3mcg,46.1mg
Double Chocolate Chip Cookie,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-21,170,1 EACH,8g,23g,4.5g,0g,0g,15g,10mg,0g,140mg,2g,10mg,0.7mg,mcg,105mg
Sauteed Burgundy Beef Tips,Gelfenbien,Dinner,,"['Less Sodium', 'Smart Check']",2023-01-21,175,4 OZ,6.8g,2.2g,2.2g,0g,0g,0.4g,73.4mg,0g,294.4mg,24.6g,16.7mg,2.4mg,0.1mcg,422.6mg
Grilled Chicken & Roasted Red Peppers,Gelfenbien,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-21,119,1 EACH,4.6g,1.2g,1.6g,0.3g,0g,0.9g,53.2mg,0g,307.2mg,19.1g,49.9mg,0.5mg,0mcg,34.1mg
Mediterranean Mushrooms,Gelfenbien,Dinner,"Milk, Wheat",['Vegetarian'],2023-01-21,287,1 EACH,12.6g,31.8g,5.6g,5.8g,0g,4.1g,25.3mg,0g,769.6mg,16g,250.7mg,0.9mg,0mcg,101.9mg
Parmesan & Butter Shells,Gelfenbien,Dinner,"Milk, Wheat","['Less Sodium', 'Vegetarian']",2023-01-21,239,4 OZ,7.1g,33.2g,4.1g,1.6g,0g,1.6g,18.8mg,0g,147.2mg,9.3g,89.1mg,1.5mg,0mcg,0.6mg
Rice & Orzo Pilaf,Gelfenbien,Dinner,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,144,4 OZ,1.2g,29.2g,0.4g,0.3g,0g,0.4g,0mg,0g,429.3mg,3.2g,24mg,1.5mg,0mcg,65.4mg
Roasted Potato Medley,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,118,4 OZ,3g,21.7g,0.9g,2.8g,0g,2.8g,0mg,0g,118mg,2.5g,24.1mg,1mg,0mcg,501.3mg
Seasonal Veggie Medley,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,27,3 OZ,0.2g,6.1g,0.1g,1.3g,0g,2.3g,0mg,0.3g,24.2mg,1.1g,24.4mg,0.4mg,0mcg,252.2mg
Marinara Sauce,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Awesome Burger,Gelfenbien,Dinner,"Wheat, Coconut","['Contains Nuts', 'Vegetarian', 'Vegan']",2023-01-21,270,1 EACH,16g,9g,8g,0g,0g,1g,0mg,0g,460mg,22g,160mg,4.3mg,0mcg,200mg
Crinkle Cut Fries,Gelfenbien,Dinner,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-21,240,4 OZ,17.7g,21g,1.8g,2g,0g,0g,0mg,0g,420.2mg,2g,0mg,0.4mg,mcg,280.2mg
Grilled Chicken Breast,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-21,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Gelfenbien,Dinner,,['Gluten Friendly'],2023-01-21,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Signature Beef Burger,Gelfenbien,Dinner,"Wheat, Soybeans",['Less Sodium'],2023-01-21,367,1 EACH,16.7g,22g,5.9g,1g,0.7g,3g,80.7mg,0g,282.6mg,28.5g,65.4mg,3.6mg,0mcg,344.7mg
Pepperoni Pizza,Gelfenbien,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-21,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Gelfenbien,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-21,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Fruit of the Forest Pie,Gelfenbien,Dinner,"Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,475,1/8 PIE,27.5g,55g,11.3g,2.5g,0g,22.5g,0mg,0g,412.5mg,3.8g,50mg,1.8mg,0mcg,mg
Classic Italian Combo,Gelfenbien,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",[],2023-01-22,1026,1 EACH,56.7g,76g,22.9g,0.1g,0g,6.1g,841.5mg,0g,3548.7mg,47.2g,301.3mg,5mg,0mcg,9.3mg
Mornin' Quesadilla,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",[],2023-01-22,364,1 EACH,23g,16.6g,8.8g,0g,0g,2g,271mg,1g,1015.2mg,20.4g,289.9mg,2.5mg,1.3mcg,236.5mg
Rustic French Toast,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-22,308,2 SLICES,8.4g,38.7g,2.6g,1.2g,0g,0.7g,242.4mg,0g,415.5mg,16.2g,55.8mg,4.1mg,1.6mcg,158.5mg
Sauteed Burgundy Beef Tips,Gelfenbien,Lunch,,"['Less Sodium', 'Smart Check']",2023-01-22,175,4 OZ,6.8g,2.2g,2.2g,0g,0g,0.4g,73.4mg,0g,294.4mg,24.6g,16.7mg,2.4mg,0.1mcg,422.6mg
Turkey and Swiss Croissant,Gelfenbien,Lunch,"Milk, Wheat, Soybeans",[],2023-01-22,643,1 EACH,42.2g,35.3g,12.1g,0.1g,0g,5.8g,62.6mg,0g,1431.1mg,28.3g,326.3mg,3.1mg,0mcg,87.7mg
Au Gratin Potatoes,Gelfenbien,Lunch,"Milk, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-22,149,4 OZ,6.8g,14.6g,4.4g,0g,0g,2g,32.4mg,0g,233.2mg,5.9g,156.6mg,0.3mg,0.8mcg,173.1mg
Corned Beef Hash,Gelfenbien,Lunch,,['Gluten Friendly'],2023-01-22,185,3 OZ,11.7g,11.7g,4.9g,0g,0g,1.5g,33.9mg,0.8g,587.5mg,7.9g,36.5mg,1mg,0mcg,173.6mg
Mini Potato Pancakes,Gelfenbien,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-22,216,4 OZ,13.7g,23.9g,1.3g,1.5g,0g,1.5g,0mg,0g,552.1mg,1.5g,0mg,0mg,mcg,358.1mg
Plant-Based Breakfast Sausage,Gelfenbien,Lunch,"Soybeans, Coconut","['Gluten Friendly', 'Contains Nuts', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,90,1 EACH,6g,4g,2.5g,0g,0g,0g,0mg,0g,210mg,6g,49mg,1mg,0mcg,280mg
Roasted Potato Medley,Gelfenbien,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,118,4 OZ,3g,21.7g,0.9g,2.8g,0g,2.8g,0mg,0g,118mg,2.5g,24.1mg,1mg,0mcg,501.3mg
Strawberry Syrup,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,43,1 OZL,0g,10.3g,0g,0g,0g,8.6g,0mg,7.4g,0mg,0g,1mg,0.2mg,0mcg,41.6mg
Marinara Sauce,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Buttermilk Pancakes,Gelfenbien,Lunch,"Milk, Eggs, Wheat","['Less Sodium', 'Vegetarian']",2023-01-22,512,2 EACH,24g,57.1g,2.5g,0g,0g,17.2g,114.6mg,14.2g,453.1mg,13.1g,300.6mg,3.6mg,0.7mcg,207.8mg
Cheese Omelet,Gelfenbien,Lunch,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2023-01-22,233,4 OZ,15.8g,1.4g,6.9g,0g,0g,0.5g,418.7mg,0g,410.6mg,18g,165.1mg,2.6mg,2.4mcg,181.1mg
Cheesy Scrambled Eggs,Gelfenbien,Lunch,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,158,3 OZ,10.5g,0g,4.4g,0g,0g,0g,305.6mg,0g,166.5mg,12.5g,104.3mg,1.9mg,1.7mcg,113.5mg
Egg White Omelet,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian']",2023-01-22,62,1 EACH,0g,0g,0g,0g,0g,0g,0mg,0g,184.9mg,12.3g,7.4mg,0mg,0mcg,184.9mg
Fried Eggs,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Hard Boiled Eggs,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Overnight Oats,Gelfenbien,Lunch,"Milk, Gluten","['Less Sodium', 'Vegetarian']",2023-01-22,164,1/2 CUP,3.3g,29.5g,0.5g,0g,0g,10.1g,1.2mg,7.7g,39mg,6.4g,139.7mg,1.1mg,1mcg,218.1mg
Scrambled Eggs,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,132,3 OZ,8.5g,0g,2.8g,0g,0g,0g,320mg,0g,122.4mg,11.3g,48.9mg,2mg,1.9mcg,122.4mg
Vegan French Toast,Gelfenbien,Lunch,"Wheat, Soybeans","['Smart Check', 'Vegetarian', 'Vegan']",2023-01-22,309,2 EACH,8g,48.2g,0.2g,0.1g,0g,9g,0mg,7.2g,542.9mg,11.4g,184.4mg,2.8mg,1.5mcg,219.5mg
Beef Cheeseburger No Bun,Gelfenbien,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium']",2023-01-22,292,1 EACH,19.3g,1.5g,8.2g,0g,0.7g,0.5g,90.9mg,0g,325.6mg,27g,91.2mg,2.6mg,0.1mcg,375.1mg
Crinkle Cut Fries,Gelfenbien,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-22,240,4 OZ,17.7g,21g,1.8g,2g,0g,0g,0mg,0g,420.2mg,2g,0mg,0.4mg,mcg,280.2mg
Grilled Chicken Breast,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-22,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Gelfenbien,Lunch,,['Gluten Friendly'],2023-01-22,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Breakfast Potatoes,Gelfenbien,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,126,4 OZ,3g,22.7g,1g,0.2g,0g,0g,0mg,0g,350.1mg,1.5g,2.2mg,0.1mg,0mcg,9.6mg
Cheese Blintzes,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-01-22,235,2 EACH,8.5g,29g,4.7g,0g,0g,8g,33.5mg,0g,630.5mg,9g,20mg,1.1mg,0mcg,0mg
Cheese Omelet (D),Gelfenbien,Lunch,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,211,4 OZ,14.7g,0.5g,6.1g,0g,0g,0g,415.6mg,0g,335.5mg,16.7g,137.2mg,2.6mg,2.4mcg,154.1mg
Soup Cream of Tomato,Gelfenbien,Lunch,"Milk, Wheat, Soybeans",['Less Sodium'],2023-01-22,121,6 OZ,5.5g,15.1g,2g,0.4g,0g,9.7g,4mg,5.7g,183.4mg,2.6g,94mg,0.5mg,1mcg,109.3mg
Chefs Omelet Du Jour,Gelfenbien,Lunch,"Milk, Eggs, Soybeans",[],2023-01-22,293,1 EACH,20.1g,1.5g,9.3g,0g,0g,0.5g,478.6mg,0g,507.5mg,22.1g,236.4mg,2.9mg,2.7mcg,203.7mg
Waffles,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-01-22,361,1 EACH,16.7g,48g,9.1g,0g,0g,2g,111.6mg,0g,979.6mg,7.7g,208.6mg,2.3mg,0.4mcg,28.9mg
Pepperoni Pizza,Gelfenbien,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-22,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Gelfenbien,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-01-22,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Assorted  Scones 1.8 oz.,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-22,224,1 EACH,10g,30.7g,5g,0.5g,0g,16.7g,5mg,0g,160mg,2.5g,0mg,0mg,0mcg,0mg
S'mores Cookies,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",[],2023-01-22,190,1 EACH,9g,25g,4.5g,0g,0g,13g,10mg,13g,200.2mg,1g,10.1mg,1.3mg,0mcg,30mg
Chipotle Ranch Grilled Chicken,Gelfenbien,Dinner,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Less Sodium']",2023-01-22,157,1 EACH,8.6g,2.9g,1.1g,0g,0g,1.6g,48.8mg,0.5g,417.5mg,17.4g,5.4mg,0.4mg,0mcg,34.5mg
Curried Sweet Potato and Apple Pilaf,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,121,4 OZ,2.1g,24g,0.1g,2.6g,0g,5.4g,0mg,0g,219.7mg,2.4g,31.1mg,0.6mg,0mcg,189.4mg
Slow Cooked Barbeque Beef Brisket,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-01-22,353,4 OZ,26.3g,6g,10.4g,0.5g,0g,4.8g,105.4mg,1g,296.6mg,21.2g,22.3mg,2.3mg,0mcg,359.8mg
BBQ Baked Beans,Gelfenbien,Dinner,Fish,"['Gluten Friendly', 'Less Sodium']",2023-01-22,188,4 OZ,0.8g,38.3g,0.3g,1.4g,0g,21.1g,2mg,14.9g,488.4mg,6.3g,62.9mg,2mg,0mcg,435.8mg
