Food Item, Dining Hall, Meal, Allergens, Dietary Restrictions, Date, Calories, Serving Size, Total Fat, Total Carbohydrates, Saturated Fat, Dietary Fiber , Trans Fat, Total Sugars, Cholesterol, Added Sugars, Sodium, Protein, Calcium, Iron, Vitamin D, Potassium
Egg White Omelet,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian']",2023-01-21,62,1 EACH,0g,0g,0g,0g,0g,0g,0mg,0g,184.9mg,12.3g,7.4mg,0mg,0mcg,184.9mg
Fried Eggs,Gelfenbien,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-21,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Oat Milk Pancakes,Gelfenbien,Lunch,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,264,2 EACH,3.1g,52g,0.3g,0g,0g,13.6g,0mg,12.4g,572.5mg,6.5g,341.4mg,2.7mg,1mcg,155.3mg
Awesome Burger,Gelfenbien,Lunch,"Wheat, Coconut","['Contains Nuts', 'Vegetarian', 'Vegan']",2023-01-21,270,1 EACH,16g,9g,8g,0g,0g,1g,0mg,0g,460mg,22g,160mg,4.3mg,0mcg,200mg
Fried Tater Tots,Gelfenbien,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-21,303,4 OZ,20.9g,26.3g,2.2g,2.8g,0g,0g,0mg,0g,497.9mg,2.8g,0mg,0.5mg,0mcg,318.1mg
Chefs Omelet Du Jour,Gelfenbien,Lunch,"Milk, Eggs, Soybeans",[],2023-01-21,293,1 EACH,20.1g,1.5g,9.3g,0g,0g,0.5g,478.6mg,0g,507.5mg,22.1g,236.4mg,2.9mg,2.7mcg,203.7mg
Waffles,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-01-21,361,1 EACH,16.7g,48g,9.1g,0g,0g,2g,111.6mg,0g,979.6mg,7.7g,208.6mg,2.3mg,0.4mcg,28.9mg
Blueberry Muffin,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-21,277,1 EACH,12.4g,36.9g,1.3g,0.7g,0g,23.4g,47.6mg,22.5g,171.6mg,3g,25.1mg,0.5mg,0.3mcg,46.1mg
Double Chocolate Chip Cookie,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-21,170,1 EACH,8g,23g,4.5g,0g,0g,15g,10mg,0g,140mg,2g,10mg,0.7mg,mcg,105mg
Sauteed Burgundy Beef Tips,Gelfenbien,Dinner,,"['Less Sodium', 'Smart Check']",2023-01-21,175,4 OZ,6.8g,2.2g,2.2g,0g,0g,0.4g,73.4mg,0g,294.4mg,24.6g,16.7mg,2.4mg,0.1mcg,422.6mg
Grilled Chicken & Roasted Red Peppers,Gelfenbien,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-01-21,119,1 EACH,4.6g,1.2g,1.6g,0.3g,0g,0.9g,53.2mg,0g,307.2mg,19.1g,49.9mg,0.5mg,0mcg,34.1mg
Mediterranean Mushrooms,Gelfenbien,Dinner,"Milk, Wheat",['Vegetarian'],2023-01-21,287,1 EACH,12.6g,31.8g,5.6g,5.8g,0g,4.1g,25.3mg,0g,769.6mg,16g,250.7mg,0.9mg,0mcg,101.9mg
Parmesan & Butter Shells,Gelfenbien,Dinner,"Milk, Wheat","['Less Sodium', 'Vegetarian']",2023-01-21,239,4 OZ,7.1g,33.2g,4.1g,1.6g,0g,1.6g,18.8mg,0g,147.2mg,9.3g,89.1mg,1.5mg,0mcg,0.6mg
Rice & Orzo Pilaf,Gelfenbien,Dinner,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,144,4 OZ,1.2g,29.2g,0.4g,0.3g,0g,0.4g,0mg,0g,429.3mg,3.2g,24mg,1.5mg,0mcg,65.4mg
Roasted Potato Medley,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,118,4 OZ,3g,21.7g,0.9g,2.8g,0g,2.8g,0mg,0g,118mg,2.5g,24.1mg,1mg,0mcg,501.3mg
Seasonal Veggie Medley,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,27,3 OZ,0.2g,6.1g,0.1g,1.3g,0g,2.3g,0mg,0.3g,24.2mg,1.1g,24.4mg,0.4mg,0mcg,252.2mg
Fruit of the Forest Pie,Gelfenbien,Dinner,"Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,475,1/8 PIE,27.5g,55g,11.3g,2.5g,0g,22.5g,0mg,0g,412.5mg,3.8g,50mg,1.8mg,0mcg,mg
Mornin' Quesadilla,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",[],2023-01-22,364,1 EACH,23g,16.6g,8.8g,0g,0g,2g,271mg,1g,1015.2mg,20.4g,289.9mg,2.5mg,1.3mcg,236.5mg
Rustic French Toast,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-22,308,2 SLICES,8.4g,38.7g,2.6g,1.2g,0g,0.7g,242.4mg,0g,415.5mg,16.2g,55.8mg,4.1mg,1.6mcg,158.5mg
Au Gratin Potatoes,Gelfenbien,Lunch,"Milk, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-22,149,4 OZ,6.8g,14.6g,4.4g,0g,0g,2g,32.4mg,0g,233.2mg,5.9g,156.6mg,0.3mg,0.8mcg,173.1mg
Corned Beef Hash,Gelfenbien,Lunch,,['Gluten Friendly'],2023-01-22,185,3 OZ,11.7g,11.7g,4.9g,0g,0g,1.5g,33.9mg,0.8g,587.5mg,7.9g,36.5mg,1mg,0mcg,173.6mg
Mini Potato Pancakes,Gelfenbien,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-22,216,4 OZ,13.7g,23.9g,1.3g,1.5g,0g,1.5g,0mg,0g,552.1mg,1.5g,0mg,0mg,mcg,358.1mg
Cheese Blintzes,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-01-22,235,2 EACH,8.5g,29g,4.7g,0g,0g,8g,33.5mg,0g,630.5mg,9g,20mg,1.1mg,0mcg,0mg
Cheese Omelet (D),Gelfenbien,Lunch,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,211,4 OZ,14.7g,0.5g,6.1g,0g,0g,0g,415.6mg,0g,335.5mg,16.7g,137.2mg,2.6mg,2.4mcg,154.1mg
Soup Cream of Tomato,Gelfenbien,Lunch,"Milk, Wheat, Soybeans",['Less Sodium'],2023-01-22,121,6 OZ,5.5g,15.1g,2g,0.4g,0g,9.7g,4mg,5.7g,183.4mg,2.6g,94mg,0.5mg,1mcg,109.3mg
Assorted  Scones 1.8 oz.,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-22,224,1 EACH,10g,30.7g,5g,0.5g,0g,16.7g,5mg,0g,160mg,2.5g,0mg,0mg,0mcg,0mg
S'mores Cookies,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",[],2023-01-22,190,1 EACH,9g,25g,4.5g,0g,0g,13g,10mg,13g,200.2mg,1g,10.1mg,1.3mg,0mcg,30mg
Chipotle Ranch Grilled Chicken,Gelfenbien,Dinner,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Less Sodium']",2023-01-22,157,1 EACH,8.6g,2.9g,1.1g,0g,0g,1.6g,48.8mg,0.5g,417.5mg,17.4g,5.4mg,0.4mg,0mcg,34.5mg
Curried Sweet Potato and Apple Pilaf,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,121,4 OZ,2.1g,24g,0.1g,2.6g,0g,5.4g,0mg,0g,219.7mg,2.4g,31.1mg,0.6mg,0mcg,189.4mg
Slow Cooked Barbeque Beef Brisket,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-01-22,353,4 OZ,26.3g,6g,10.4g,0.5g,0g,4.8g,105.4mg,1g,296.6mg,21.2g,22.3mg,2.3mg,0mcg,359.8mg
BBQ Baked Beans,Gelfenbien,Dinner,Fish,"['Gluten Friendly', 'Less Sodium']",2023-01-22,188,4 OZ,0.8g,38.3g,0.3g,1.4g,0g,21.1g,2mg,14.9g,488.4mg,6.3g,62.9mg,2mg,0mcg,435.8mg
Fettuccini,Gelfenbien,Dinner,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,212,4 OZ,3.6g,36.8g,0.4g,1.8g,0g,1.8g,0mg,0g,0mg,6.3g,0mg,1.6mg,0mcg,0mg
Fresh Green Beans and Tomatoes,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,42,3 OZ,2g,5.9g,0.3g,1.8g,0g,2.8g,0mg,0g,46.7mg,1.3g,28.4mg,0.4mg,0mcg,149.2mg
Roasted Chicken Strips,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-22,179,4 OZ,4.8g,2.1g,0.8g,0g,0g,0.3g,81mg,0g,456.3mg,29.8g,37.7mg,1mg,0mcg,5.7mg
Whipped Golden Potatoes w/ Roasted Garlic and Rosemary,Gelfenbien,Dinner,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-22,117,3 OZ,5.1g,15.8g,3.1g,1.6g,0g,1.5g,13.2mg,0g,210.5mg,2.2g,30.6mg,0.8mg,0.3mcg,384.7mg
Alfredo Sauce,Gelfenbien,Dinner,"Milk, Wheat","['Less Sodium', 'Vegetarian']",2023-01-22,325,4 OZL,27.2g,3.7g,17.3g,0g,0g,4.7g,88.8mg,0g,507.4mg,13g,1384.5mg,0.1mg,0.8mcg,4.7mg
Baked Sesame Nuggets,Gelfenbien,Dinner,"Wheat, Soybeans, Sesame","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,222,4 OZ,9.9g,24.7g,0g,4.9g,0g,0g,0mg,0g,369.8mg,14.8g,98.6mg,3.6mg,0mcg,mg
Macaroni & Cheese,Gelfenbien,Dinner,"Milk, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-22,273,6 OZ,13.6g,25.4g,6.8g,1g,0g,5g,34.7mg,0g,322.6mg,12.9g,327.2mg,0.9mg,1.7mcg,59mg
Pareve Chili,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,67,4 OZ,2.2g,8.4g,0.2g,0.3g,0g,2.1g,0mg,0g,116.1mg,2.8g,23.2mg,0.8mg,0mcg,142.6mg
Sugar Snap Peas,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,48,3 OZ,0g,8.5g,0g,3.2g,0g,3.2g,0mg,0g,0mg,2.1g,42.7mg,1.2mg,0mcg,112.1mg
Marble Cake w/ Vanilla Frosting,Gelfenbien,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-22,223,1/35 HFSHT,9.9g,32.4g,4.4g,0.2g,0g,21g,3.5mg,15.6g,246.2mg,1.5g,13.7mg,0.8mg,0mcg,37mg
"Sausage, Egg and Cheese Biscuit",Gelfenbien,Breakfast,"Milk, Eggs, Wheat, Soybeans",[],2023-01-23,522,1 EACH,33.7g,39.5g,14.3g,1g,0g,4.5g,150.4mg,0g,1401.4mg,17.6g,175.8mg,3mg,1.1mcg,92.4mg
Pork Sausage Links,Gelfenbien,Breakfast,,['Gluten Friendly'],2023-01-23,202,2 EACH,19.2g,0g,7.1g,0g,0g,0g,35.3mg,0g,433.4mg,6g,26.2mg,0.4mg,mcg,mg
Belgian Waffle Bar,Gelfenbien,Breakfast,,[],2023-01-23,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Eggwhite Omelet,Gelfenbien,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-23,31,4 OZ,0g,0g,0g,0g,0g,0g,0mg,0g,92.4mg,6.2g,3.7mg,0mg,0mcg,92.4mg
Oatmeal Hot Cereal,Gelfenbien,Breakfast,Gluten,"['Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2023-01-23,106,8 OZL,2.1g,19.1g,0.4g,0g,0g,0.7g,0mg,0g,82.1mg,3.5g,18.7mg,1.1mg,0mcg,106.3mg
Pancakes,Gelfenbien,Breakfast,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-23,200,2 EACH,4g,37g,1g,1g,0g,7g,10mg,0g,462.4mg,5g,21.8mg,1.8mg,0mcg,220mg
Banana Bread,Gelfenbien,Breakfast,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-23,200,1/16 LOAF,5.2g,34.3g,3g,0.5g,0g,16.8g,36.3mg,14.2g,450mg,3.9g,38.5mg,1.2mg,0.1mcg,109.2mg
Potato Kale Burger,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2023-01-23,128,1 EACH,0.4g,27.1g,0g,3.6g,0g,3.8g,0mg,0g,351.6mg,3.9g,78.5mg,4.2mg,0.5mcg,418.5mg
Beef and Broccoli Stir Fry,Gelfenbien,Lunch,"Soybeans, Sesame","['Gluten Friendly', 'Less Sodium']",2023-01-23,214,6 OZ,9.9g,7.9g,2.9g,1.7g,0g,4.5g,58.3mg,0g,422.4mg,22.9g,36.4mg,2.7mg,0mcg,496.2mg
Buffalo Mac n' Chicken,Gelfenbien,Lunch,"Milk, Wheat, Soybeans",[],2023-01-23,315,6 OZ,16.8g,21.2g,8.9g,0.6g,0g,4g,55.8mg,0g,589.2mg,19g,328.7mg,1.1mg,1.3mcg,62.6mg
Tomato Soup,Gelfenbien,Lunch,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,63,6 OZL,0g,14g,0g,0g,0g,8.4g,0mg,4.9g,338.8mg,1.4g,16.5mg,0.5mg,0mcg,202.7mg
Italian Monte Cristo,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, Sesame",[],2023-01-23,415,1/2 EACH,30.6g,18.9g,16.3g,0g,0g,1.3g,112.9mg,0.5g,834.5mg,16.2g,301mg,1.3mg,0.3mcg,50mg
Shrimp Po'Boy,Gelfenbien,Lunch,"Crustacean Shellfish, Wheat, Soybeans, Gluten, The UConn bakery uses coconut (a tree nut).",[],2023-01-23,613,1 EACH,23.7g,82.2g,1.7g,1.6g,0g,7.9g,75.9mg,3.5g,920.4mg,21g,75.4mg,4.5mg,0mcg,209.1mg
Meatballs with Marinara,Gelfenbien,Lunch,"Milk, Wheat, Soybeans",[],2023-01-23,291,3 EACH,21.8g,12.4g,8g,1.9g,1g,4.5g,45mg,0g,755.9mg,13.9g,78mg,1.7mg,0mcg,mg
Beet and Kale Burger w/ Bun,Gelfenbien,Lunch,"Wheat, Soybeans","['Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2023-01-23,310,1 EA,3.5g,59g,0g,6g,0g,11g,0mg,0g,470mg,10g,63mg,1.4mg,0mcg,mg
Shoestring Fries,Gelfenbien,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-23,226,4 OZ,17.2g,24g,1.8g,2g,0g,0g,0mg,0g,370.2mg,2g,0mg,0.4mg,mcg,260.2mg
Tempura Battered Pickle Chips,Gelfenbien,Lunch,"Wheat, Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-23,261,3 OZ,18.9g,22.4g,2.3g,0g,0g,2.1g,0mg,1.1g,885.9mg,3.2g,47mg,1.5mg,0mcg,65.1mg
Couscous and Veggies,Gelfenbien,Lunch,"Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-23,130,4 OZ,1.5g,24.2g,0.5g,0g,0g,1.6g,0mg,1.6g,61.5mg,2.9g,9.6mg,0.3mg,0mcg,68.9mg
Italian Squash,Gelfenbien,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-23,51,4 oz,1.4g,5.9g,1.1g,0.6g,0g,3.7g,3.2mg,0.4g,159.7mg,3.5g,86.8mg,0.5mg,0mcg,270.7mg
Panini Pizza,Gelfenbien,Lunch,"Milk, Wheat, Soybeans",[],2023-01-23,281,1 EACH,12.1g,31g,3.5g,2g,0g,5g,15.2mg,0g,642.1mg,13.6g,278.5mg,1.8mg,0mcg,248mg
Potato & Leek Soup (D),Gelfenbien,Lunch,"Milk, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-23,164,6 OZL,6.8g,20.1g,2.7g,0.4g,0g,7.3g,8.3mg,1.4g,247.1mg,4.6g,175.6mg,0.6mg,2.1mcg,71.4mg
Chicken & Lime Tacos,Gelfenbien,Lunch,"Milk, Soybeans",['Gluten Friendly'],2023-01-23,253,1 EACH,14.5g,10.8g,6.6g,1g,0g,1.3g,47.8mg,0g,454.2mg,21.4g,186.4mg,0.9mg,0mcg,138.9mg
Lemon Bars,Gelfenbien,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-23,238,1/35 HFSHT,6.2g,40.5g,2.6g,0g,0g,28.7g,41.8mg,0g,142.9mg,1.7g,0.5mg,0.6mg,0mcg,33.4mg
Spicy Sano Risotto,Gelfenbien,Dinner,"Wheat, Soybeans, Coconut","['Contains Nuts', 'Vegetarian', 'Vegan']",2023-01-23,181,4 OZ,4.1g,20.1g,1.6g,1.3g,0g,1g,0mg,0g,641.7mg,14.7g,117.5mg,1.9mg,0mcg,51.2mg
Fish Taco with Chipotle Cream and Salsa Fresca,Gelfenbien,Dinner,"Milk, Fish, Wheat, Soybeans, Gluten",[],2023-01-23,348,1 EACH,19.6g,29.4g,3.4g,0.3g,0g,2.2g,30.1mg,1g,682.1mg,13.9g,69.8mg,2.1mg,0.8mcg,325.7mg
Montreal Rotisserie Chicken,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium']",2023-01-23,694,1/4 Chicken,52.8g,0g,16.7g,0g,0g,0g,180.5mg,0g,460.2mg,52.8g,0mg,1mg,0mcg,0mg
"Penne with Bacon, Broccoli, & Parmesan",Gelfenbien,Dinner,"Milk, Wheat",[],2023-01-23,332,6 OZ,14g,36g,4.7g,2.7g,0g,2.3g,31.6mg,0g,844.6mg,15.7g,135.8mg,1.9mg,0mcg,216.1mg
Smoky Dogs with BBQ Peppers and Onions,Gelfenbien,Dinner,"Milk, Wheat, Soybeans",[],2023-01-23,482,1 EACH,33.2g,30.4g,11.7g,1.4g,0g,8.2g,40.3mg,1g,1052.2mg,13.6g,88.9mg,2.2mg,0mcg,315.4mg
Grilled Asparagus w/ Orange Zest,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,61,3 OZ,4.4g,4.9g,0.6g,2g,0g,2.6g,0mg,0g,80.2mg,2g,26.2mg,1.8mg,0mcg,190.7mg
Roasted Cauliflower w/ Pumpkin Seeds,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,57,3 OZ,2.2g,7.7g,0.4g,3.4g,0g,2.4g,0mg,0g,138.5mg,3.9g,30.2mg,0.6mg,0mcg,395.5mg
Roasted Yukon Golds,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,141,4 OZ,4.6g,22.8g,1.5g,2.4g,0g,1.3g,0mg,0g,285.3mg,2.7g,18mg,1.2mg,0mcg,580.4mg
Sesame Cilantro Rice,Gelfenbien,Dinner,"Soybeans, Sesame","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,183,4 OZ,3.7g,33.7g,0.9g,0.1g,0g,0g,0mg,0g,45mg,2.9g,4.1mg,0.1mg,0mcg,6.4mg
Bolognese Sauce,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium']",2023-01-23,152,4 OZL,9.8g,4.9g,3.3g,0.3g,0.5g,2.4g,32.2mg,0.7g,247.1mg,8.3g,24.5mg,0.7mg,0mcg,236.6mg
Minestrone Soup,Gelfenbien,Dinner,"Wheat, Soybeans",[],2023-01-23,52,6 OZL,1.9g,7.1g,0.2g,0.7g,0g,2.5g,3.1mg,0.3g,689.4mg,2.2g,24.1mg,0.4mg,0mcg,151.7mg
Pasta Bar,Gelfenbien,Dinner,,[],2023-01-23,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Pasta w/ Marinara,Gelfenbien,Dinner,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,187,6 oz,2.9g,33.2g,0.3g,1.3g,0g,4.9g,0mg,0.8g,192mg,5.5g,16mg,1.5mg,0mcg,144mg
Pesto Bowties,Gelfenbien,Dinner,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,231,4 OZ,7.4g,36.2g,0.9g,1.8g,0g,1.6g,0mg,0g,45.3mg,5.1g,6.9mg,1.6mg,0mcg,117mg
Roasted Red Pepper,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,16,2 OZ,0.3g,3.4g,0g,1.2g,0g,2.4g,0mg,0g,42.2mg,0.6g,4.1mg,0.2mg,0mcg,120.2mg
Sauteed Mushrooms,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,18,2 OZ,0.9g,1.9g,0.2g,0.6g,0g,1.1g,0mg,0g,8.2mg,1.7g,2.2mg,0.3mg,0.1mcg,174.3mg
Sauteed Onions,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-23,21,1 OZ,1.1g,2.7g,0.1g,0g,0g,1.2g,0mg,0g,1.1mg,0.3g,6.6mg,0.1mg,0mcg,41.7mg
Garden Side Salad with Scoop Tuna,Gelfenbien,Dinner,Fish,"['Gluten Friendly', 'Less Sodium']",2023-01-23,255,1 EACH,15g,10.4g,1.4g,3.3g,0g,4.9g,26.3mg,0g,305.9mg,18.8g,58.7mg,1.9mg,0mcg,382.2mg
Gluten Free Ham & Cheese Sandwich,Gelfenbien,Dinner,"Milk, Soybeans",['Gluten Friendly'],2023-01-23,410,1 EACH,15.9g,51g,6.1g,5.2g,0g,11.7g,65.8mg,6g,1979mg,19.9g,164.7mg,1.8mg,0.1mcg,132.3mg
Red Pepper Hummus Wrap,Gelfenbien,Dinner,"Wheat, Soybeans, Sesame","['Vegetarian', 'Vegan']",2023-01-23,539,1 EACH,22.3g,70.7g,3g,5.1g,0g,4.2g,0mg,0g,1045.2mg,12.8g,163.7mg,5.1mg,0mcg,294.2mg
Mac & Cheese Bar,Gelfenbien,Dinner,,[],2023-01-23,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Halal Boiled Potatoes & Carrots,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium']",2023-01-23,51,3 OZ,0g,12.3g,0g,2g,0g,3.1g,0mg,0.1g,82.3mg,1.9g,20.7mg,0.6mg,0mcg,331.2mg
Halal Cider Braised Pot Roast,Gelfenbien,Dinner,"Wheat, Soybeans",['Less Sodium'],2023-01-23,247,4 OZ,8.8g,3.2g,2.9g,0.1g,0g,1.3g,79.8mg,0g,437.2mg,36.1g,9.6mg,3.1mg,0mcg,477.5mg
Pumpkin Pie,Gelfenbien,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",['Vegetarian'],2023-01-23,313,1/8 PIE,11.3g,47.5g,5g,2.5g,0g,26.3g,56.3mg,0g,387.5mg,5g,75mg,1.8mg,0mcg,mg
Strawberry Banana Pancakes,Gelfenbien,Breakfast,"Milk, Eggs, Wheat","['Less Sodium', 'Vegetarian']",2023-01-24,496,2 EACH,20.8g,60.7g,2.3g,0.7g,0g,19.3g,114.6mg,14.2g,453.4mg,13.3g,304.6mg,3.7mg,0.7mcg,271.2mg
Pina Colada Muffin,Gelfenbien,Breakfast,"Milk, Eggs, Wheat, Soybeans, Coconut, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-24,341,1 EACH,16.4g,44.2g,3.5g,0.8g,0g,28.4g,55.8mg,23.2g,212.8mg,3.6g,28.5mg,0.5mg,0.3mcg,55.2mg
Cheese Tortellini w/ Red Pesto & Cannellini,Gelfenbien,Lunch,"Milk, Eggs, Wheat","['Smart Check', 'Vegetarian']",2023-01-24,212,6 OZ,7g,30.3g,1.7g,1.3g,0g,3g,22mg,0g,503.6mg,6.7g,46.4mg,1.9mg,0mcg,102.5mg
Buffalo Wings,Gelfenbien,Lunch,"Soybeans, Gluten",[],2023-01-24,418,5 EACH,35g,2.8g,7.1g,0g,0g,0g,84.1mg,0g,887.9mg,25.2g,0mg,1.5mg,mcg,mg
Ranch Chicken Wings,Gelfenbien,Lunch,"Milk, Soybeans, Gluten",[],2023-01-24,425,5 EACH,35.9g,2.8g,7.2g,0g,0g,0g,84.5mg,0g,542.7mg,25.2g,1.9mg,1.5mg,mcg,mg
Teriyaki Chicken Wings,Gelfenbien,Lunch,"Wheat, Soybeans, Gluten",[],2023-01-24,448,5 EACH,35g,10g,7.1g,0g,0g,6g,84.1mg,4.8g,1024.6mg,26.4g,0mg,1.5mg,mcg,mg
Chicken Vegetable Soup,Gelfenbien,Lunch,,"['Gluten Friendly', 'Less Sodium']",2023-01-24,67,6 OZL,0.4g,5.3g,0.3g,0.9g,0g,2.3g,17.5mg,0g,337.6mg,9.1g,12.9mg,0.4mg,0mcg,45.8mg
Honey Glazed Carrots,Gelfenbien,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-24,77,3 OZ,2.3g,14.2g,0.7g,2.1g,0g,11.1g,0mg,5.5g,47.2mg,0.9g,22.7mg,0.4mg,mcg,273.3mg
Italian Caprese Panini,Gelfenbien,Lunch,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-24,351,1 EACH,16.5g,39.1g,4.4g,1.4g,0g,7.3g,14.6mg,3.2g,461.9mg,11.9g,173.2mg,2.4mg,0mcg,182.5mg
Mashed Potatoes,Gelfenbien,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-24,132,4 OZ,5.2g,17.5g,3.3g,0g,0g,2.3g,15.4mg,0g,278.2mg,3.1g,91.5mg,0.3mg,1mcg,249.5mg
